ItemId,CombinedText,ItemTitle,Price,CategoryId,CategoryTitle
6F775329-91BA-431E-9E25-29DB7354CC74,"الفئة: هدايا 
 المنتج: مليسة يونانية 
 نبات دائم الاخضرار والنمو طعمه رائع ورائحته نافذة 
 المواصفات: الحالة: جديد",مليسة يونانية,1.5,E545B4D7-BDEB-4F25-AC16-5963F27FE44D,هدايا
7237539A-35EF-4AE5-8592-29DFB1C8F5C9,"الفئة: كاميرات و مُستلزمات صوتية 
 المنتج: كميره مراقبه 
 المواصفات: نوع الجهاز: كاميرات | الحالة: جديد",كميره مراقبه,40.0,248606C1-9964-47F8-BCF7-06F731B6F718,كاميرات و مُستلزمات صوتية
2D703D89-3B67-4D4B-88BE-29E467A77EBA,"الفئة: ساعات و مجوهرات 
 المنتج: ساعات اطفال 
 ساعة اطفال كيوت 
 المواصفات: الحالة: جديد | النوع: ساعات | اللون: رمادي",ساعات اطفال,10.0,0115166C-1538-4691-A809-C4417739D38E,ساعات و مجوهرات
2A696FD5-0FF2-4F4D-8ED3-29EA79C69F76,"الفئة: سيارات 
 المنتج: فرا كروز اكمل وصف ٢٠١١ 
 سيارة فرا كروز ٢٠١١ اكمل وصف 
 المواصفات: ناقل الحركة: اوتوماتيك | الحالة: مستعمل | اللون: أبيض",فرا كروز اكمل وصف ٢٠١١,12000.0,4CD5AC94-C292-46B3-B991-9DF8202F002F,سيارات
5E435A88-3619-488C-8A69-2A09ED21F1B0,"الفئة: مُستحضرات تجميل 
 المنتج: شاي تنحيف 
 🔥 وصل ترند التنحيف الأبرز! 🔥 🌙 Skinny Boost 28 DAY DETOX – شاي مسائي طبيعي لتنقية الجسم، تهدئة الأعصاب، ونوم هادي! 💚 ودّعي الانتفاخ والغازات 💚 استمتعي بخفة الجسم ونوم مريح 💚 دعم طبيعي لحرق الدهون أثناء الليل 📌 كيس واحد قبل النوم، وعيشّي تجربة الديتوكس الطبيعية كل ليلة! #SkinnyBoost #DetoxTea #ناتشر_كير #ترند_التنحيف #شاي_مسائي #استرخاء #نضارة_بشرة #أصلي_100٪ 
 المواصفات: بلد التصنيع : امريكا",شاي تنحيف,20.0,625FD878-1133-4BFE-B697-1155EEFEC4B3,مُستحضرات تجميل
B84710E4-D4A4-48C7-8024-2A2BD8976BCC,"الفئة: أثاث آخر 
 المنتج: طاولة سفرة 
 طاولة سفرة خشب زان ثقيل مستعملة 
 المواصفات: الحالة: مستعمل",طاولة سفرة,130.0,FA9D8F98-1490-4FA6-AECD-E81138AA973D,أثاث آخر
32D474C8-7DB4-4501-A186-2A30BD2A0744,"الفئة: ملابس 
 المنتج: ملابس 
 فستان بناتي تركي 
 المواصفات: الحالة: جديد | اللون: اخرى | النوع: فساتين/تنورات",ملابس,35.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
A85767B8-7B3B-4EA4-AD6C-2A386C6B877E,"الفئة: اثاث مكتبي 
 المنتج: عنصر 49 
 وصف قصير بالعربية للعنصر 49 
 وصف طويل بالعربية للعنصر 49",عنصر 49,4924.5,368A6749-A8C1-4962-8DD4-D9CD915FD479,اثاث مكتبي
ABD9D15F-4713-41CB-A03D-2A4206D56648,"الفئة: أجهزة الكمبيوتر و اللابتوب 
 المنتج: لابتوب مستعمل 
 لابتوب مستعمل 
 المواصفات: ماركة الحاسوب: آسوس | الحالة: مستعمل بحالة ممتازة",لابتوب مستعمل,200.0,7B7FF0CA-1AA0-4F07-AED3-B784C8BBD0E8,أجهزة الكمبيوتر و اللابتوب
6FE58A3A-639C-44F0-A52C-2A55927D7844,"الفئة: وظائِف 
 المنتج: مطلوب موظفين وموظفات للعمل في مجال حقائب نسائية 
 وظيفه 
 المواصفات: الوظيفة: وظيفة أُخرى",مطلوب موظفين وموظفات للعمل في مجال حقائب نسائية,0.0,56E8657B-7C18-491A-BCF0-E3E0D787502B,وظائِف
3BA5D6C8-96A2-4608-B96C-2A7E2E826F3D,"الفئة: سيارات للآجار 
 المنتج: مكتب الاول لتأجير السيارات 
 مكتب الأول لتأجير السيارات ▪️تسليم واستلام مطار▪️ ▪️سيارات بحالة فنية رائعة▪️ 📍العنوان حلب-حي حلب الجديدة📍 +963930791397 +963957784671 
 المواصفات: ماركة السيارة: فاو - Foton",مكتب الاول لتأجير السيارات,0.0,09184E62-28D6-441C-BAFC-93504A0AEDA8,سيارات للآجار
C52B0C31-819E-42C2-8EAE-2A7EF74CD560,"الفئة: كهربائيات المنزل 
 المنتج: مكنسة كهربائية 
 مكنسة كهربائية 
 المواصفات: الحالة: مستعمل",مكنسة كهربائية,10.0,D67D9070-A8CA-4A4C-A7B2-8A816A98FC02,كهربائيات المنزل
06B646E4-D952-47C9-A896-2A8505F19966,"الفئة: ملابس 
 المنتج: الطقم الجينز الخيالي 
 هالمره الموديل رح ياخد قلب الكل مو بس قلبي انا 🤭 ترند عالمي 💙🤫 الطقم الجنز الخيااالي توفر 😍❤️🤭 *قماش جنز باكستاني مع ليكرا* *لونين بس* *قياس M L / XL XXL* *توصيل ضمن الشام وشحن لجميع المحافظات** *السعر: 275.000* دمشق 
 المواصفات: النوع: فساتين/تنورات, جواكيت | الحالة: جديد | اللون: أزرق فاتح, أزرق داكن",الطقم الجينز الخيالي,275000.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
C5DB84E4-AB3D-46F3-AB86-2AC8192EE2EB,"الفئة: كهربائيات المنزل 
 المنتج: ماكينة قهوة Silvercrest الأصلية 
 💎 ارتقِ بمستوى قهوتك! ماكينة إسبريسو Silvercrest الفاخرة، جديدة بالكرتون 🤩 ​حان الوقت لتجربة مذاق المقاهي الاحترافي في منزلك! ​نقدم لكم ماكينة الإسبريسو Silvercrest (موديل الباريستا)، جديدة تمامًا لم تستعمل، جاهزة لتكون نجمة مطبخك. ​✨ امتيازات لا يمكن تجاهلها: ​القوة والاحترافية: ضغط حقيقي 15 بار يضمن لك استخلاصاً مكثفاً وكريمة سميكة وفاخرة مع كل فنجان. ​باريستا في متناول يدك: فوهة تبخير متخصصة (Steam Wand) لتحضير رغوة حليب مثالية (Microfoam) للكابتشينو واللاتيه، أسرع وأفضل من أي وقت مضى. ​جاهزية شاملة: تأتي بملحقاتها الكاملة: فلاتر مفرد ومزدوج، وملعقة القياس. ​أداء موثوق: قدرة 1100 واط وخزان كبير 1.5 لتر. ​توقف عن دفع ثمن القهوة الباهظة! استمتع بالجودة، التوفير، والمتعة في صناعة قهوتك الخاصة. ​هذه ليست مجرد ماكينة، إنها استثمار في روتينك اليومي! ​للمهتمين بالشراء: ​المكان: حلب ​السعر والتفاصيل: يُرجى التواصل عبر واتساب حصراً على الرقم: 0944676314 
 المواصفات: نوع الجهاز: ماكينة قهوة | الحالة: جديد",ماكينة قهوة Silvercrest الأصلية,325.0,D67D9070-A8CA-4A4C-A7B2-8A816A98FC02,كهربائيات المنزل
487471A8-1389-4FD1-B328-2ACC88C0AF50,"الفئة: سيارات 
 المنتج: سيارة صيني بايك كرت 2018/2019 /7ركاب 
 خالية العلام نضافة تامة 
 المواصفات: ناقل الحركة: يدوي | نوع السيارة: اخرى | الحالة: مستعمل | اللون: فضي | ماركة السيارة: سوزوكي - Suzuki | الوقود: بنزين",سيارة صيني بايك كرت 2018/2019 /7ركاب,6500.0,4CD5AC94-C292-46B3-B991-9DF8202F002F,سيارات
BA111768-68F0-49B7-8681-2AF6EE287E22,"الفئة: عقارات للبيع 
 المنتج: للبيع بيت 
 للبيع منزل بالفيلات الشارع الوسطاني امامي أربعة غرفة وصالون طابق تاني فوق المعلق وليس الاخير جاهز للسكن طابو أخضر السعر 140 الف دولار و قابل للتفاوض 
 المواصفات: الواجهة: شمال, جنوب | نوع العقار: شقة سكنية | صفة المُعلِن: وسيط | عمر العقار: اكثر من 10 سنوات",للبيع بيت,140000.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
50C54193-928F-4D7F-A3B5-2AFBA4C7C565,"الفئة: دروس للصفوف الإبتدائية والإعدادية 
 المنتج: معلمة صف 
 متابعة دراسية لكافة مواد العلمية للمرحلتين الإعدادية والابتدائية 
 المواصفات: المادة الدراسية: علم الأحياء, الفيزياء, الكيمياء, الرياضيات",معلمة صف,3.0,AFBA741E-53CD-4279-9990-6EFABBE40919,دروس للصفوف الإبتدائية والإعدادية
1C3A4947-FCA5-40C0-A95C-2B047D3BC1D8,"الفئة: ملابس 
 المنتج: طقم حمام بيبي 
 😍😍😍😍😍 القطعة المميزة والمطلوبة وصلت طقم حمام تركي 🇹🇷🇹🇷🇹🇷🇹🇷 قماش بشكير معالج برنص مع منشفة وشحاطة وكيس حمام االوان مميزة موديلات عديدة 200.000 
 المواصفات: اللون: بني, سماوي, أبيض, وردي, بيج | النوع: اخرى | الحالة: جديد",طقم حمام بيبي,200000.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
D93EF789-5DB3-4307-A9B7-2B4E067E9737,"الفئة: إكسسوارات وملحقات الجوالات 
 المنتج: شاحن آيفون 
 شاحن آيفون 20 واط مخرج 3.0usb 
 المواصفات: الحالة: جديد | ماركة الجوال: آبل - Apple",شاحن آيفون,5.0,A8C14092-8D04-46B9-95EA-F89EEDDABFD7,إكسسوارات وملحقات الجوالات
AF822B70-456A-400C-ABA4-2B74565B24CF,"الفئة: تبرُعات 
 المنتج: كن رحمة 
 الى أهل الخير شخص من ذوي الهمم ليس لديه اي مورد يحتاج مدفأة بحالة جيدة ( مازوت) مع بواري.. وسرير مستعمل بحالة جيدة لينام عليه .. دمتم برحمة .. .. ملاحظة الصورة المرفقة لمنزل عائلة متعففة اخرى أيضآ فيها الأب من ذوي الهمم 
 المواصفات: الحالة: مستعمل, جديد",كن رحمة,0.0,09502B1E-3093-4231-8761-E75691535847,تبرُعات
E26DD565-F20A-439F-B512-2B94643E4E46,"الفئة: خدمات أُخرى 
 المنتج: متبل مشوي بطحينة 
 الذكرى بطعم مشوي من ستي وستك !",متبل مشوي بطحينة,0.7,F292A186-9C03-404A-85B0-3C84CCA5608F,خدمات أُخرى
86F7C211-2CFF-480C-9320-2BAE77FA0858,"الفئة: ملابس 
 المنتج: جاكيت 
 التركي والجمال وصل 🥹😍 جاكيت جوووخ ثقيل مكفوول مع زنار وزرار الطول 120سم الالوان بالصور القياسات M l xl السعر 300.000 توصيل ضمن الشام وشحن محافظات قدموس وهرم يوجد شحن لادلب وسرمدا 
 المواصفات: الحالة: جديد | النوع: جواكيت | اللون: خمري, كحلي, فضي, أخضر فاتح, وردي, أسود, بيج",جاكيت,300000.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
153F8554-CF08-4E0D-90CD-2BB38F389C73,"الفئة: ساعات و مجوهرات 
 المنتج: ساعة رولكس كوبي ماستر 
 ساعة رولكس مع علبته 
 المواصفات: الحالة: مستعمل | النوع: ساعات | اللون: أسود",ساعة رولكس كوبي ماستر,250.0,0115166C-1538-4691-A809-C4417739D38E,ساعات و مجوهرات
B7CB63FD-0FA3-4A94-8CE2-2BD61C3BDB7A,"الفئة: مستلزمات المطبخ 
 المنتج: فاكير ميكس ات ايزي مع طحانة بن 
 500 واط كوبين سعة 400 مل و 570 مل طحانة محرك نحاسي خلط كوكتيل عصير ، بروتين 
 المواصفات: الحالة: جديد | النوع: ادوات الطعام",فاكير ميكس ات ايزي مع طحانة بن,39.0,77828315-4791-4CB7-83F2-BECCE3E81C70,مستلزمات المطبخ
C9F04E8A-1B38-4754-87F1-2BDADC08BE4D,"الفئة: عقارات للبيع 
 المنتج: للبيع منزل بسبيل 
 منزل للبيع حي السبيل بالقرب من جامع الروضة و على ساحة النجمة الطابق الثاني مؤلف من ٤ غرف وصالون مع شوفاج مع مصعد اطلالة ساحرة على الحديقة بدون كشف بدون اي تشوه بصري شمالي قبلي نظام غرفتين نوم الحالة جيدة السعر 165 الف دولار و قابل للتفاوض 
 المواصفات: صفة المُعلِن: وسيط | نوع العقار: شقة سكنية",للبيع منزل بسبيل,165000.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
D2929A7D-D611-4475-8B26-2BE8066BD00B,"الفئة: كتب 
 المنتج: رسائل من عمر بن الخطاب 
 كتاب رسائل من عمر بن الخطاب للكاتب ادهم شرقاوي (التوصيل مجاني الى ساحة سعدالله الجابري وتوصيل مأجور الى بقية مناطق حلب) 
 المواصفات: الحالة: جديد | نوع الكتاب: كتب دينيَّة",رسائل من عمر بن الخطاب,29000.0,758CC4A3-9B97-4744-84F9-03A3B2997708,كتب
6495DB39-1B16-4E4D-9F7D-2BED625202F5,"الفئة: أجهزة و مُلحقات الكومبيوتر 
 المنتج: battery 
 المواصفات: النوع: أسلاك و محولات | الحالة: جديد | ماركة الحاسوب: إتش بي",battery,10.0,1B3A2F4B-8F3E-48F7-8E2C-98367C869DEC,أجهزة و مُلحقات الكومبيوتر
62C65D62-5460-48C6-BEA1-2BFE77ABB464,"الفئة: أحذية 
 المنتج: حذاء رجالي فيتنامي 
 حذاء فيتنامي 
 المواصفات: النوع: أحذية رياضية | المقاس: 41 | الحالة: جديد | اللون: أبيض",حذاء رجالي فيتنامي,25.0,29899AE8-6FBB-4A15-9671-6243F0299FE2,أحذية
A55B0AA0-6FE1-49CE-8F8A-2C1C85AFE483,"الفئة: ملابس 
 المنتج: عباية مخمل أجنبي 
 لعشاق التايغر وجماله 🥰 قطعة المميزات🤭 *عباي مخمل اجنبي مع تحلاية ستراس وتايغر* القياس من 38 👈🏻👈🏻56 السعر 275.000 *تسليم بعد اسبووووووع* *حلب توصيل وشحن للمحافظات* 
 المواصفات: الحالة: جديد | النوع: اخرى | اللون: أسود",عباية مخمل أجنبي,275000.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
E7CE7658-2895-404A-967B-2C3402F86ECD,"الفئة: عقارات للبيع 
 المنتج: عالم السيارات 
 كل يوم عم ينزل منشور انسرقت سياره احمي سيارتك من السرقه وتابع مسارات السياره لحظه بلحظه من أي مكان في العالم عبر هاتفك مع إمكانية طفي وتشغيل السياره حلب الفرقان للحجز قبل يوم",عالم السيارات,150.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
A3DFD4A7-E2B6-432E-94DA-2C4804160C23,"الفئة: عقارات للبيع 
 المنتج: عقار تجاري 
 للبيع عقار تجاري ب ركن الدين على الشارع العام موقف المدرسة جانب صيدلية ابن النفيس يصلح عيادة طبيب. كسوة قديمة عبارة عن ٣غرف ومنتفعاته نزول ١٠درجات ملاحظة السعر بعد المعاينة رجاء وبدون وسيط 
 المواصفات: عمر العقار: اكثر من 10 سنوات | نوع العقار: شقة سكنية | صفة المُعلِن: المالك",عقار تجاري,170000.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
49ED5DEC-1446-4F09-B7C8-2C4A984ECA93,"الفئة: ملابس 
 المنتج: طقم كواليتي فاخر 
 كواليتي فاخر ♥️ طقم فستان ديق كم طويل مع كارديغان طويل اوفر سايز / صوف تريكو فري سايز 🏷 بلبس 44 46 48 50 الطول 135 - 140 cm 🌸 4 الوان 🌸 توصيل بالشام و شحن للمحافظات السعر 400.000 
 المواصفات: النوع: اخرى | اللون: أخضر, كحلي, أحمر, بنفسجي | الحالة: جديد",طقم كواليتي فاخر,400000.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
BCE5480F-9451-4D82-86FB-2C53848E9C70,"الفئة: ملابس 
 المنتج: بيجاما فرو نسائي 
 فرو وطني نخب اول سميك 
 المواصفات: الحالة: جديد | اللون: أخضر, أصفر, أحمر, أبيض, أسود | النوع: كنزات/ملابس صوفية",بيجاما فرو نسائي,5.5,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
7AF45A00-94B9-484C-A081-2C578E925850,"الفئة: كهربائيات المنزل 
 المنتج: غلاية وترمس NDMجامبو سعة 6.8 ليتر 
 غلاية وترمس جامبو ماركة NDM 😍❤️ حوض وهيكل من الستانلس ستيل 😎 سعة كبيرة 6.8 ليتر ✌️ استطاعة 800 واط 💪 كافية لغلي الماء خلال 3 دقائق فقط 😌✋ يفصل تلقائياً عند الوصول لدرجة الغليان 🔥 واجهة شفافة لمعرفة مقدار الماء داخل الغلاية ↕️ نظام أمان لإعطاء الماء الساخن عند ضغط الزر ✅ توصيل ضمن الشام وشحن للمحافظات 🚌 
 المواصفات: نوع الجهاز: أُخرى | الحالة: جديد",غلاية وترمس NDMجامبو سعة 6.8 ليتر,270000.0,D67D9070-A8CA-4A4C-A7B2-8A816A98FC02,كهربائيات المنزل
3A57A02D-9B7D-4843-B74D-2C775B8EDABB,"الفئة: عقارات للإيجار 
 المنتج: مكتب تجاري للإيجار 
 مكتب تجاري يصلح عيادة طبيب أو مكتب خدمات هندسية، طابق ثاني ضمن بناء تجاري في منطقة المشبكة وسط سوق طرطوس.. 
 المواصفات: عدد الغرف: 2 | نوع العقار: اخرى | عدد الحمامات: 1 | صفة المُعلِن: مكتب | الواجهة: شرق",مكتب تجاري للإيجار,150.0,68456904-CE22-49E6-894C-4511EFA834E0,عقارات للإيجار
ECD982D0-5D8F-4584-A375-2C80845355AF,"الفئة: ملابس 
 المنتج: ملابس 
 افرول بيبي تركي 
 المواصفات: اللون: اخرى | الحالة: جديد | النوع: كنزات/ملابس صوفية",ملابس,20.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
27473C60-9014-4A90-BF4A-2C85B27E4294,"الفئة: مَشغُولات يدويَّة 
 المنتج: شمع ديكور 
 مطربان شمع معطر نوع الشمع : صويا + شمع جل 
 المواصفات: الحالة: جديد",شمع ديكور,9.0,4D54AB83-F5E7-4011-AA3D-04094B7DF6C0,مَشغُولات يدويَّة
7D314CA1-2611-4AD5-8057-2C9B71D4F7CF,"الفئة: كاميرات و مُستلزمات صوتية 
 المنتج: كاميرا 
 كاميرا شكل لمبه دقه 6 ميجا رؤيه ملون مع صوت برنامج في 380 عربي افضل برنامج بالسوق برنامج خصيصا لشرق الاوسط 
 المواصفات: نوع الجهاز: كاميرات | الحالة: جديد",كاميرا,35.0,248606C1-9964-47F8-BCF7-06F731B6F718,كاميرات و مُستلزمات صوتية
C6EE7FD8-4A3E-4DF9-B9F1-2CAF6CBE07DA,"الفئة: مَشغُولات يدويَّة 
 المنتج: مرايا فوم 
 حابة يكون عندك مراية أنيقة وتزيني فيها غرفتك لتصير أحلى؟ 😍الحل عندنا: مرايا الفوم بأشكال وألوان وأحجام متعددة ومختلفة😊. ما عليكِ إلا تختاري بدون ما تحتاري،😶 ورح يكون طلبك جاهز.❤️ وإن كان في بالك أي شكل معين وحابة تجربيه، تواصلي معنا لنعرف الطلب☺️. وكل هاد موجود في مدينة حلب في توصيل لكل المحافظات السورية وبأسعار مناسبة سارعي بالطلب قبل فوات الأوان😱، لأنو مع مرايا الفوم حيحلى النوم.♥️ 
 المواصفات: الحالة: جديد",مرايا فوم,10.0,4D54AB83-F5E7-4011-AA3D-04094B7DF6C0,مَشغُولات يدويَّة
8B790EE1-8E14-4D58-A506-2CBC591ECCFF,"الفئة: مُستحضرات تجميل 
 المنتج: بكج اوردينري فيكي تاخديهن بكج وفيكي تاخدي كل قطعة منفردة علقي بمشكلة بشرتك واحصلي على الحل المناسب #بشرة #صبايا 
 منتجات أجنبية للعناية ببشرة",بكج اوردينري فيكي تاخديهن بكج وفيكي تاخدي كل قطعة منفردة علقي بمشكلة بشرتك واحصلي على الحل المناسب #بشرة #صبايا,10.0,625FD878-1133-4BFE-B697-1155EEFEC4B3,مُستحضرات تجميل
D080A113-E881-478E-853A-2CC53EC23B4B,"الفئة: دراجات هوائية 
 المنتج: دراجة هوائية 
 بسكليت هوائي للبيع شركة البيك نمرة 26 
 المواصفات: الحالة: مستعمل",دراجة هوائية,50.0,C4A88937-C6FA-4788-A61B-F68FB9CEEE9B,دراجات هوائية
362EF6AE-83B4-41F3-87F0-2CC7010366EC,"الفئة: مكاتب ومحلات تجارية 
 المنتج: محل تجاري 
 سوق السقطية ١ مساحة الطول ٤.٥ العرض ٣.٥ وفي سقيفة كبيرة اكبر من المحل ١١٥٠ سهم تقريبا السعر 300 الف دولار 
 المواصفات: صفة المُعلِن: مكتب | عمر العقار: اكثر من 10 سنوات | موقع المحل: ضمن مجمع تجاري",محل تجاري,300000.0,89356EF2-525A-4711-AEB9-03DE3FB162E1,مكاتب ومحلات تجارية
2EF34883-AA70-48B9-9AA8-2CCB48A9BA83,"الفئة: عقارات للبيع 
 المنتج: بيت للبيع ب حرستا 
 بيت للبيع 🔴 مع عفشو و ب حرستا 
 المواصفات: عدد الغرف: 3 | نوع العقار: بناء كامل, شقة سكنية | عدد الحمامات: 1 | عمر العقار: 1 - 5 سنوات | الواجهة: شرق, شمال, جنوب",بيت للبيع ب حرستا,60.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
5312C68D-FD43-450E-ABF8-2CCE52497023,"الفئة: وظائِف 
 المنتج: فرصة عمل 
 فرص عمل من شركة عالمية برواتب ممتازة ومن المنزل ومع حرية الزمان والمكان في جميع دول العالم 
 المواصفات: الوظيفة: تسويق, وظيفة أُخرى",فرصة عمل,0.0,56E8657B-7C18-491A-BCF0-E3E0D787502B,وظائِف
744D8FBB-3F29-48C4-8C71-2CCE9859E115,"الفئة: عقارات للبيع 
 المنتج: للبيع بيت 
 للبيع حلب الجديدة ع الشارع الرئيسي مؤلف من ٦ غرف وموزع طابق ثالث والاخير مساحة ٣٠٠ متر مقابل الجامع اطلالة تهفو اليها القلوب و العقول نصف بلاطة اتجاه شمالي شرقي قبلي السعر 270 الف دولار و قابل للتفاوض 
 المواصفات: نوع العقار: شقة سكنية | صفة المُعلِن: وسيط | عمر العقار: اكثر من 10 سنوات | الواجهة: شرق, غرب, شمال",للبيع بيت,270000.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
80BF2BE0-1D42-4C18-A1B0-2CD4ACFF9B9F,"الفئة: أثاث غرف نوم 
 المنتج: غرفة نوم 
 غرفة نوم ملكية مؤلفة من 9 قطع مصنوعة من خشب الزان الصلب 
 المواصفات: النوع: كومودينة, خزانة ملابس, سرير | الحالة: جديد",غرفة نوم,6500.0,3B2A2FCC-8628-4186-9096-42A56F10D3F9,أثاث غرف نوم
F2EA8E31-040B-49D7-A85F-2CF0BCC3F826,"الفئة: ملابس 
 المنتج: ملابس 
 افرول بيبي مصوف 
 المواصفات: اللون: اخرى | الحالة: جديد | النوع: كنزات/ملابس صوفية",ملابس,20.0,F0969B0B-9B3B-49A4-8167-F35307C2CAB1,ملابس
A638200A-4FC9-4CA7-98C8-2CF2C6B1BF82,"الفئة: هدايا 
 المنتج: ثثثثث 
 eeeee",ثثثثث,32.0,E545B4D7-BDEB-4F25-AC16-5963F27FE44D,هدايا
3278B4EE-BBD0-4D6A-A757-2CFE21760C99,"الفئة: حيوانات 
 المنتج: للبيع طائر الروز 
 طائر الروز من أجمل انواع الطيور ❤️ 
 المواصفات: نوع الحيوان: طيور",للبيع طائر الروز,0.0,82CB25EC-22B4-4772-BBEF-A1E69BD19808,حيوانات
78157F28-9A3C-4FD7-96D8-2D032E266020,"الفئة: عقارات للبيع 
 المنتج: ارض زراعية للبيع في قرى الشيخ بدر 
 ارض زراعية مشجرة زيتون معمر وصغير في قرية الزريقة التابعة للشيخ بدر مساحة 4500 م بعيدة عن طريق الزفت حوالي 1 كم يمكن الوصول اليها بالاليات ..طريق زراعي 
 المواصفات: الواجهة: غرب | نوع العقار: أراضي | صفة المُعلِن: المالك",ارض زراعية للبيع في قرى الشيخ بدر,6500.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
63E5609D-D1F3-4D16-B7D3-2D03F2ABB164,"الفئة: خدمات أُخرى 
 المنتج: مصممة غرافيك اقدم تصميمات قوية وبجودة عالية 
 تصميم بوستات سوشيال ميديا تصميم جرافيك بوست انستغرام تصميم منشورات لوغو اقدم التصميم بالوقت المناسب وبدقة عالية مع إجراء تعديل حسب الطلب",مصممة غرافيك اقدم تصميمات قوية وبجودة عالية,5.0,F292A186-9C03-404A-85B0-3C84CCA5608F,خدمات أُخرى
991D1370-A95D-4EC5-A890-2D0BCC7E916F,"الفئة: عقارات للبيع 
 المنتج: منزل للبيع 
 #للبيع: منزل #منطقة_سيف_الدولة رقم العرض (5446) #العنوان: سيف الدولة شارع سنتر الفهد #الطابق: حديقة خلفية على وجه الارض #عددالغرف: 4 غرف وصالون #الأتجاهات: قبلي غربي #المساحة: 150 متر تقريبًا #الأكساء: بحاجة الى تحديث #الفراغة: طابو فراغة فورية تسليم فوري مطلوب 50 ألف دولار وبازار 
 المواصفات: صفة المُعلِن: وسيط | عمر العقار: اكثر من 10 سنوات | نوع العقار: شقة سكنية | الواجهة: غرب, جنوب",منزل للبيع,50000.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
9CB6DA9A-AB6F-4A6B-8016-2D13126F93E9,"الفئة: جوالات 
 المنتج: تكنو بوفا 5 
 المواصفات: الحالة: مستعمل | اللون: لون اخر | ماركة الجوال: تكنو - Tecno | الذاكرة: 256 جيغا | الرام: 8 جيغا",تكنو بوفا 5,150.0,401074DA-DE37-4204-A1B0-DF4E59ABA205,جوالات
E452BA8E-EE49-4C5F-85CC-2D1EF27B90CB,"الفئة: مُستحضرات تجميل 
 المنتج: حمرة 
 حمرة كيكو طرفين و غلوس كيكو",حمرة,2.0,625FD878-1133-4BFE-B697-1155EEFEC4B3,مُستحضرات تجميل
CCF22586-1D07-472B-8355-2D2987936ACB,"الفئة: كاميرات و مُستلزمات صوتية 
 المنتج: سماعات سلكيه 
 المواصفات: نوع الجهاز: سمّاعات | الحالة: جديد",سماعات سلكيه,1.0,248606C1-9964-47F8-BCF7-06F731B6F718,كاميرات و مُستلزمات صوتية
8E839C8C-01BD-4818-ADAA-2D3B1315D27E,"الفئة: أحذية 
 المنتج: بابوج بلاستيك 
 المواصفات: اللون: أسود, برتقالي, بيج | النوع: صنادل وشباشب | الحالة: جديد | المقاس: 44",بابوج بلاستيك,4.0,29899AE8-6FBB-4A15-9671-6243F0299FE2,أحذية
7F51A5DD-59F0-4C30-9429-2D3D0DBB8533,"الفئة: عقارات للبيع 
 المنتج: صالة تجارية للبيع 
 🏢 للبيع – صالة تجارية بموقع ذهبي في قلب الجميلية! 📍 الموقع: الجميلية – بعد جامع الصديق مباشرةً 💎 المواصفات: ▪️ صالة تجارية حجري (وليست فروغ) ▪️ مساحة واسعة: 260 متر على طابقين ▪️ واجهتان مميزتان بعرض 6 أمتار – رؤية واضحة وجذابة ▪️ الحالة الفنية: سوبر ديلوكس – جاهزة للعمل فوراً دون أي تجهيز ▪️ مناسبة لكافة أنواع المشاريع التجارية (عرض، بيع، مكتب، معرض...) 📄 الفراغة: طابو أخضر 📌 الموقع حيوي واستثنائي – حركة نشطة – يجذب كافة شرائح العملاء 💰 للاستفسار والسعر: الرجاء التواصل عبر الواتساب 0941415316 
 المواصفات: نوع العقار: اخرى | صفة المُعلِن: وسيط | الواجهة: غرب | عمر العقار: اكثر من 10 سنوات",صالة تجارية للبيع,550.0,6E0F6F5E-27F0-401E-ADFD-EA463E38AD8D,عقارات للبيع
6ACC74DC-CA38-41CF-B981-2D3D67B82FCF,"الفئة: أثاث آخر 
 المنتج: كرسي عالي 
 كرسي عالي جملة و مفرق 
 المواصفات: الحالة: جديد",كرسي عالي,30.0,FA9D8F98-1490-4FA6-AECD-E81138AA973D,أثاث آخر
